,uid_connection,index,uid,level_0,AuthorOriginal,Description,Author,AuthorBirth,path,BeginDate,ImageURL,City,Country,AuthorBirthCity,AuthorDeathCity,Drawer,Type,img1,img2,type,annotated,cluster_file,cluster,set,new_cluster,new set,old_cluster
5159,ae139bf77ba54861a20a27a24f006fdc,24419.0,d5a7ab9ef6e34a79b17938415f19297b,5045,CANALETTO,The Grand Canal near Santa Maria della Carità,CANALETTO,"(b. 1697, Venezia, d. 1768, Venezia)",../data/WGA/images/c/canalett/2/canal214.jpg,1726.0,http://www.wga.hu/html/c/canalett/2/canal214.html,,Italian,,,,landscape,d5a7ab9ef6e34a79b17938415f19297b,3aa20bb6a3f848fabb2723f228cdf296,POSITIVE,2016-05-12 14:00:54+00:00,Original,47,train,47,train,47.0
5160,ae16297e576d47f681afc186997b1f16,12940.0,77cec358a1074a6d85d480d0e420fc32,1404,"BELLO, Marco",Sacra Conversazione,"BELLO, Marco","(b. 1470, Venezia, d. 1523, Udine)",../data/WGA/images/b/bello/sacracon.jpg,1501.0,http://www.wga.hu/html/b/bello/sacracon.html,,Italian,,,,religious,541619014a4c4a389d0a693d0a9d8a58,77cec358a1074a6d85d480d0e420fc32,POSITIVE,2016-06-29 13:52:19+00:00,Original,215,train,215,train,215.0
5161,ae27ee6e0267492a94da09fb62fe44ef,3919.0,2355b564f41e41a09bf6ae2a503e152a,5047,"AACHEN, Hans von",Allegory,"AACHEN, Hans von","(b. 1552, Köln, d. 1615, Praha)",../data/WGA/images/a/aachen/allegory.jpg,1598.0,http://www.wga.hu/html/a/aachen/allegory.html,,German,,,,mythological,2355b564f41e41a09bf6ae2a503e152a,d57ed156ca104cbcb52d0ab4f76c84a1,POSITIVE,2016-08-02 13:24:13+00:00,Original,219,test,219,test,219.0
5162,ae2f5ed0531a4ae5a9634e2dcff4ee15,6514.0,384b9f017d5f43ba9dcfd92f2af830c4,2785,"TENIERS, David the Younger",The Gallery of Archduke Leopold in Brussels,"TENIERS, David the Younger","(b. 1610, Antwerpen, d. 1690, Bruxelles)",../data/WGA/images/t/teniers/jan2/1/gallery2.jpg,1640.0,http://www.wga.hu/html/t/teniers/jan2/1/gallery2.html,,Flemish,,,,genre,384b9f017d5f43ba9dcfd92f2af830c4,4b6e5a18012e4974a43f6f652c9cad78,POSITIVE,2016-02-26 10:37:06+00:00,Original,0,val,0,val,0.0
5163,ae3ce608880a42acb5be567a3576515b,1873.0,11c13fe3e7a3440f9ee24e43ae70014b,564,S ASSOTERR Ano. e),La Madonna col Bambino.,S ASSOTERR Ano e),1609.0,../data/56C/56C_291.jpg,1627.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F56C%2F56C_291.jpg/full/full/0/default.jpg,MILANO,Italian,Ancona,Rome,56C,religious,11c13fe3e7a3440f9ee24e43ae70014b,7f92cea5764a4f15bb2cd3e22ce4611d,POSITIVE,2018-03-02 18:44:38.722500+00:00,Original,590,train,590,train,590.0
5164,ae3dfe8cf7b34f16ae1ca08bdb6a6ec2,17087.0,8c087d43b3e048b3adac4fcf8994e8ae,5050,"HEDA, Willem Claesz.","Still-Life with Ham, Bread and Precious Vessels","HEDA, Willem Claesz.","(b. 1594, Haarlem, d. 1680, Haarlem)",../data/WGA/images/h/heda/stillif8.jpg,1654.0,http://www.wga.hu/html/h/heda/stillif8.html,,Dutch,,,,still-life,8c087d43b3e048b3adac4fcf8994e8ae,87097186ccec47e3961c232c3e325c86,POSITIVE,2016-09-09 10:00:28+00:00,Original,234,val,234,val,234.0
5165,ae42b0f97cce439d967bc12952353e31,,ae42b0f97cce439da18d563d07242f73,81282,TIZIANO,Autoritratto. Part.,TIZIANO Vecellio,1483.0,../data/58A/58A_325.jpg,1501.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F58A%2F58A_325.jpg/full/full/0/default.jpg,FIRENZE,,Belluno,Venice,58A,,ae42b0f97cce439da18d563d07242f73,5a24072bdb6840fd967bc12952353e31,POSITIVE,10-06-2022_15:25:08,morphograph,979,no set,979,train,
5166,ae4f29ef82bd46479a58303b5bd8636e,4643.0,2960a8bc667c40bcb73b1343d8488b89,576,REMBRANDT Harmenszoon van Rijn,Descent from the Cross,REMBRANDT Harmenszoon van Rijn,"(b. 1606, Leiden, d. 1669, Amsterdam)",../data/WGA/images/r/rembrand/11biblic/14newtes.jpg,1634.0,http://www.wga.hu/html/r/rembrand/11biblic/14newtes.html,,Dutch,,,,religious,2960a8bc667c40bcb73b1343d8488b89,52df456e1c704c32872ce0ba1fcfd75a,POSITIVE,2016-09-16 09:42:22+00:00,Original,254,train,254,train,254.0
5167,ae53ccc7e1ab4151a773be4d6b90292c,6385.0,373ef8e280b745449c80f62616d9841b,4816,"PITTONI, Giambattista.","La Maddalena. Tela, m. 0,47 x 0,38.",PITTONI Giambattista,1687.0,../data/72A/72A_536.jpg,1705.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F72A%2F72A_536.jpg/full/full/0/default.jpg,VENEZIA,,Venice,Venice,72A,,373ef8e280b745449c80f62616d9841b,bea1fc9eb7554270a59cb1d24460c858,POSITIVE,2018-07-17 16:19:24.230190+00:00,Original,852,val,852,val,852.0
5168,ae5521cf30e44dd58d27f7ae73343466,,ae5521cf30e44dd591b0ef98b1b52381,81318,"SIGNORELLI, Luca.",Gesù crocefisso ai piedi le Marie e il popolo.,SIGNORELLI Luca,1436.0,../data/128B/128B_335.jpg,1454.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F128B%2F128B_335.jpg/full/full/0/default.jpg,URBINO,,Cortona,Mantua,128B,,ae5521cf30e44dd591b0ef98b1b52381,0af9a400612948398d27f7ae73343466,POSITIVE,10-06-2022_15:22:00,morphograph,905,no set,905,train,
5169,ae5a89498a6f4380956ec4dbabf23583,20406.0,b4741ab03a6e4c3eb6b688f09bed8801,5055,"BRUEGHEL, Jan the Elder",The Animals Entering the Ark,"BRUEGHEL, Jan the Elder","(b. ca. 1568, Bruxelles, d. 1625, Antwerpen)",../data/WGA/images/b/bruegel/jan_e/1/animals.jpg,1615.0,http://www.wga.hu/html/b/bruegel/jan_e/1/animals.html,,Flemish,,,,landscape,b4741ab03a6e4c3eb6b688f09bed8801,014a274692a94ea78202c6c86e747da1,POSITIVE,2017-09-15 17:12:56.848711+00:00,Original,304,train,304,train,304.0
5170,ae5d8b7bd0b548ada121cf7c06de776f,6413.0,37cc8b46ece64ce78b6e0f9b85e20a16,5056,"GUARDI, Francesco.",Concerto in onore dei Conti del Nord.,GUARDI Francesco,1712.0,../data/12C/12C_149.jpg,1730.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F12C%2F12C_149.jpg/full/full/0/default.jpg,CANTE R B UR Y,Inghilterra,Venice,Venice,12C,genre,37cc8b46ece64ce78b6e0f9b85e20a16,bc8ee156c2cf48efb772fa615898b741,POSITIVE,2017-09-15 16:52:52.526272+00:00,Original,295,train,295,train,295.0
5171,ae6699dde7d64f1ba8cc370c5abf0f10,16131.0,7fd3a8e7e7ca46a89785b893799ba81d,62537,PARMIGIANINO (Il),Circe. 328x230,PARMIGIANINO (il),1503.0,../data/32A/32A_301.jpg,1521.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F32A%2F32A_301.jpg/full/full/0/default.jpg,FIRENZE,,Parma,Casalmaggiore,32A,,7fd3a8e7e7ca46a89785b893799ba81d,a97cd02e6f404913bca5d03cd29f6d29,POSITIVE,2017-09-20 17:42:45.426977+00:00,Original,433,train,433,train,433.0
5172,ae6b68d548294034863182256e7e8ef2,10770.0,574f93f3577741b7ab1ccb4357d00e99,1478,RAFFAELLO Sanzio,The Alba Madonna,RAFFAELLO Sanzio,"(b. 1483, Urbino, d. 1520, Roma)",../data/WGA/images/r/raphael/5roma/1/06alba.jpg,1511.0,http://www.wga.hu/html/r/raphael/5roma/1/06alba.html,FRANCIA,Italian,Urbino,Rome,56A,religious,574f93f3577741b7ab1ccb4357d00e99,b9b0b3d3eb17468199fe453b14048d9a,POSITIVE,2018-03-05 23:44:43.424274+00:00,Original,317,train,317,train,317.0
5173,ae773379321b4834ad030fe6c0661c00,28107.0,fa10a736b0804917b958334d82b05374,2454,"STROZZI, Bernardo (bottega di-).",Tobia guarito dagli Angeli.,STROZZI Bernardo (bottega di),1581.0,../data/88C/88C_423.jpg,1599.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F88C%2F88C_423.jpg/full/full/0/default.jpg,VENEZIA,Italian,Genoa,Venice,88C,religious,fa10a736b0804917b958334d82b05374,e577523a7fc74e1b8141404d3639e97b,POSITIVE,2018-07-11 16:22:17.361680+00:00,Original,811,train,811,train,811.0
5174,ae79f67af4434203812abfbe45072bd9,22591.0,c72e8392987d44419fa1972d904e1027,332,TIZIANO Vecellio,Venus with Organist and Cupid,TIZIANO Vecellio,"(b. 1490, Pieve di Cadore, d. 1576, Venezia)",../data/WGA/images/t/tiziano/09/03organ.jpg,1548.0,http://www.wga.hu/html/t/tiziano/09/03organ.html,,Italian,,,,mythological,c72e8392987d44419fa1972d904e1027,fea21cc9ad2f4436b46f03776fab5733,POSITIVE,2016-05-17 16:24:53+00:00,Original,72,val,72,val,72.0
5175,ae828b07e4284d808264554be785e9db,,ae828b07e4284d80b652206ffb77278a,2,TIZIANO (copia da -),"Morte di S. Pietro Martire. mm. 123,8 x 84,2",TIZIANO Vecellio (copia da),1483.0,../data/158C/158C_120.jpg,1641.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F158C%2F158C_120.jpg/full/full/0/default.jpg,CAMBRID GE,Italian,Belluno,Venice,158C,religious,ae828b07e4284d80b652206ffb77278a,272cd39493464a878264554be785e9db,POSITIVE,10-06-2022_14:43:24,morphograph,51,no set,51,test,
5176,ae828b07e4284d8085d2b783dae47771,,ae828b07e4284d80b652206ffb77278a,2,TIZIANO (copia da -),"Morte di S. Pietro Martire. mm. 123,8 x 84,2",TIZIANO Vecellio (copia da),1483.0,../data/158C/158C_120.jpg,1641.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F158C%2F158C_120.jpg/full/full/0/default.jpg,CAMBRID GE,Italian,Belluno,Venice,158C,religious,ae828b07e4284d80b652206ffb77278a,6cedd4065b2e4b5785d2b783dae47771,POSITIVE,10-06-2022_14:43:24,morphograph,51,no set,51,test,
5177,ae828b07e4284d808d62741fd97fedb6,,ae828b07e4284d80b652206ffb77278a,2,TIZIANO (copia da -),"Morte di S. Pietro Martire. mm. 123,8 x 84,2",TIZIANO Vecellio (copia da),1483.0,../data/158C/158C_120.jpg,1641.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F158C%2F158C_120.jpg/full/full/0/default.jpg,CAMBRID GE,Italian,Belluno,Venice,158C,religious,ae828b07e4284d80b652206ffb77278a,8da4a40e282749da8d62741fd97fedb6,POSITIVE,10-06-2022_14:43:24,morphograph,51,no set,51,test,
5178,ae828b07e4284d80916f07fe95fd71ad,,ae828b07e4284d80b652206ffb77278a,2,TIZIANO (copia da -),"Morte di S. Pietro Martire. mm. 123,8 x 84,2",TIZIANO Vecellio (copia da),1483.0,../data/158C/158C_120.jpg,1641.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F158C%2F158C_120.jpg/full/full/0/default.jpg,CAMBRID GE,Italian,Belluno,Venice,158C,religious,ae828b07e4284d80b652206ffb77278a,5525fb11783e401c916f07fe95fd71ad,POSITIVE,10-06-2022_14:43:24,morphograph,51,no set,51,test,
5179,ae828b07e4284d809579998f88b7c29a,,ae828b07e4284d80b652206ffb77278a,2,TIZIANO (copia da -),"Morte di S. Pietro Martire. mm. 123,8 x 84,2",TIZIANO Vecellio (copia da),1483.0,../data/158C/158C_120.jpg,1641.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F158C%2F158C_120.jpg/full/full/0/default.jpg,CAMBRID GE,Italian,Belluno,Venice,158C,religious,ae828b07e4284d80b652206ffb77278a,ea64207684694d379579998f88b7c29a,POSITIVE,10-06-2022_14:43:24,morphograph,51,no set,51,test,
5180,ae828b07e4284d80992a54a23c079a79,,ae828b07e4284d80b652206ffb77278a,2,TIZIANO (copia da -),"Morte di S. Pietro Martire. mm. 123,8 x 84,2",TIZIANO Vecellio (copia da),1483.0,../data/158C/158C_120.jpg,1641.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F158C%2F158C_120.jpg/full/full/0/default.jpg,CAMBRID GE,Italian,Belluno,Venice,158C,religious,ae828b07e4284d80b652206ffb77278a,542b94ef8abe4507992a54a23c079a79,POSITIVE,10-06-2022_14:43:24,morphograph,51,no set,51,test,
5181,ae828b07e4284d809945a61ae6849d3d,,ae828b07e4284d80b652206ffb77278a,2,TIZIANO (copia da -),"Morte di S. Pietro Martire. mm. 123,8 x 84,2",TIZIANO Vecellio (copia da),1483.0,../data/158C/158C_120.jpg,1641.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F158C%2F158C_120.jpg/full/full/0/default.jpg,CAMBRID GE,Italian,Belluno,Venice,158C,religious,ae828b07e4284d80b652206ffb77278a,ef25d7d6549547b59945a61ae6849d3d,POSITIVE,10-06-2022_14:43:24,morphograph,51,no set,51,test,
5182,ae828b07e4284d809aa669a20f70b553,,ae828b07e4284d80b652206ffb77278a,2,TIZIANO (copia da -),"Morte di S. Pietro Martire. mm. 123,8 x 84,2",TIZIANO Vecellio (copia da),1483.0,../data/158C/158C_120.jpg,1641.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F158C%2F158C_120.jpg/full/full/0/default.jpg,CAMBRID GE,Italian,Belluno,Venice,158C,religious,ae828b07e4284d80b652206ffb77278a,cc80ab63cff14e849aa669a20f70b553,POSITIVE,10-06-2022_14:43:24,morphograph,51,no set,51,test,
5183,ae828b07e4284d809c4ddacfcc68e121,,ae828b07e4284d80b652206ffb77278a,2,TIZIANO (copia da -),"Morte di S. Pietro Martire. mm. 123,8 x 84,2",TIZIANO Vecellio (copia da),1483.0,../data/158C/158C_120.jpg,1641.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F158C%2F158C_120.jpg/full/full/0/default.jpg,CAMBRID GE,Italian,Belluno,Venice,158C,religious,ae828b07e4284d80b652206ffb77278a,8bb6bbde25084e139c4ddacfcc68e121,POSITIVE,10-06-2022_14:43:24,morphograph,51,no set,51,test,
5184,ae828b07e4284d809eac4ac0fc56117c,,ae828b07e4284d80b652206ffb77278a,2,TIZIANO (copia da -),"Morte di S. Pietro Martire. mm. 123,8 x 84,2",TIZIANO Vecellio (copia da),1483.0,../data/158C/158C_120.jpg,1641.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F158C%2F158C_120.jpg/full/full/0/default.jpg,CAMBRID GE,Italian,Belluno,Venice,158C,religious,ae828b07e4284d80b652206ffb77278a,1bed98f8269446439eac4ac0fc56117c,POSITIVE,10-06-2022_14:43:24,morphograph,51,no set,51,test,
5185,ae828b07e4284d80bead5ef7a3fddd3b,,ae828b07e4284d80b652206ffb77278a,2,TIZIANO (copia da -),"Morte di S. Pietro Martire. mm. 123,8 x 84,2",TIZIANO Vecellio (copia da),1483.0,../data/158C/158C_120.jpg,1641.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F158C%2F158C_120.jpg/full/full/0/default.jpg,CAMBRID GE,Italian,Belluno,Venice,158C,religious,ae828b07e4284d80b652206ffb77278a,1778e14daabe4d72bead5ef7a3fddd3b,POSITIVE,10-06-2022_14:43:24,morphograph,51,no set,51,test,
5186,ae99752b4a3b46479b31b111b2dcaf9b,22572.0,c64dc81027754e21b921911410697002,5072,"FABRIS, Flacido.","Il medico, la finta svenuta e l'amante. F.to. Tela su tav., 0,81 x 0,97.",FABRIS Placido,1802.0,../data/71C/71C_294.jpg,1820.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F71C%2F71C_294.jpg/full/full/0/default.jpg,VENEZIA,,Venice,Venice,71C,,c64dc81027754e21b921911410697002,c8fa26964f6c40448cc7876283049dee,POSITIVE,2018-04-03 13:41:54.531978+00:00,Original,719,train,719,train,719.0
5187,aebabb53f3c64f0d830616bdc3da74be,4261.0,25567076c91b43f68a828f0f86d6dc1e,322,GUARDI cerchia aei -),Sposalizio di S. Caterina.,GUARDI cerchia aei -),1489.0,../data/176C/176C_817.jpg,1507.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F176C%2F176C_817.jpg/full/full/0/default.jpg,VENEZIA,,Correggio,Correggio,176C,,25567076c91b43f68a828f0f86d6dc1e,c21e8e9ca97b4f06aca45db3d9aa8901,POSITIVE,2018-03-13 15:51:17.405490+00:00,Original,641,train,641,train,641.0
5188,aebad6d7fb1347f4a92e9995bf4e1391,17093.0,8c81d2b0fc9642dd92fd01eb7dd86fa0,2964,ANTONIO da CARPI,Madonna con Bambino.,ANTONIO da CARPI,1455.0,../data/46B/46B_473.jpg,1473.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F46B%2F46B_473.jpg/full/full/0/default.jpg,BUDAPEST (Ungheria),Italian,Conegliano,Venice,46B,religious,8c81d2b0fc9642dd92fd01eb7dd86fa0,398137ae596647c785344252a33825db,POSITIVE,2018-07-19 19:48:01.650063+00:00,Original,123,test,123,test,123.0
5189,aec5e3e57c784030a22cda203ee741ae,14238.0,71c79a728c7445449dfa30e5eda3b5d9,70,PITTORE TEDESCO sec. XVI.,S. Girolamo.,PITTORE TEDESCO sec XVI,1484.0,../data/75A/75A_297.jpg,1502.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F75A%2F75A_297.jpg/full/full/0/default.jpg,VENEZIA,German,Leiden,Leiden,75A,religious,71c79a728c7445449dfa30e5eda3b5d9,f18aa54b7d234c55b434bf36f159b3ab,POSITIVE,2018-03-27 19:56:14.541507+00:00,Original,151,train,151,train,151.0
5190,aed65e72e7e94643aaad5fa7c7523bf9,18403.0,ba8cd9de2403406f86f7f183c31e9439,704,RAFFAELLO Sanzio,Leda and the Swan,RAFFAELLO Sanzio,"(b. 1483, Urbino, d. 1520, Roma)",../data/WGA/images/r/raphael/7drawing/3/06drawin.jpg,1505.0,http://www.wga.hu/html/r/raphael/7drawing/3/06drawin.html,,Italian,,,,study,a030420e90e0421297aada8fb2d59737,ba8cd9de2403406f86f7f183c31e9439,POSITIVE,2016-05-11 10:14:32+00:00,Original,32,train,32,train,32.0
5191,aee012b612c349d7a5af022b3d367c8a,22272.0,c3826178535c4f8a967ebe3bc090cdba,71,BARTOLOMEO VENETO . ',La Madonna col Bambino.,BARTOLOMEO VENETO ',1475.0,../data/123A/123A_179.jpg,1493.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F123A%2F123A_179.jpg/full/full/0/default.jpg,BERG AMO,,,Turin,123A,,c3826178535c4f8a967ebe3bc090cdba,32b65ac26d9c4c319843af483e0203e3,POSITIVE,2018-07-19 18:55:34.337300+00:00,Original,215,train,215,train,215.0
5192,aee74e82d7e44e27b3eb78e977ed1dcf,19095.0,a2be8a27223b4a6a8ed8321a374c4443,2109,JACOPO del SELLAIO,Virgin and Child,JACOPO del SELLAIO,"(b. ca. 1441, Firenze, d. 1493, Firenze)",../data/WGA/images/j/jacopo/sellaio/virgin.jpg,1470.0,http://www.wga.hu/html/j/jacopo/sellaio/virgin.html,,Italian,,,,religious,a2be8a27223b4a6a8ed8321a374c4443,4aa31a4b458f404cbd35f6ed3409881a,POSITIVE,2016-05-26 16:17:11+00:00,Original,112,train,112,train,112.0
5193,aee9af15c3374d17af2503d1365f4158,18448.0,9dcb0c7e867b42d9bed51d53b0239d2f,74830,"BORDONE, Paris.",Sacra Famiglia con S. Giovanni Battista. cm. 101 x 154,BORDONE Paris,1500.0,../data/164C/164C_983.jpg,1518.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F164C%2F164C_983.jpg/full/full/0/default.jpg,BON N,,Treviso,Venice,164C,,9dcb0c7e867b42d9bed51d53b0239d2f,67dd2d3bfa504d6da521b46a7c75ffc9,POSITIVE,2018-03-16 17:36:07.421202+00:00,Original,655,train,655,train,655.0
5194,af38379bc0d94086a82174c58d4eff8d,16003.0,7f836b0a65b34d9582f13b0a0e7e31e7,4524,"ASTOR, Diego de",Sts Peter and Paul,"ASTOR, Diego de","(b. ca. 1587, Mechelen, d. ca. 1650, Madrid)",../data/WGA/images/a/astor/pet_paul.jpg,1608.0,http://www.wga.hu/html/a/astor/pet_paul.html,,Spanish,,,,religious,7f836b0a65b34d9582f13b0a0e7e31e7,58332afefc16406fad0a1974fdb8177d,POSITIVE,2018-04-14 15:50:47.665100+00:00,Original,335,train,335,train,335.0
5195,af4425a04bb64afdb1a7b8e3ba84b0e9,9688.0,5458f2dc28c54b24b738327b313fe1e8,5081,"VERONESE, Faolo (copia da -).",Fra il vizio e la Virtù.,VERONESE Paolo (copia da),1528.0,../data/109B/109B_13.jpg,1551.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F109B%2F109B_13.jpg/full/full/0/default.jpg,REGGIO EMILIA,Italian,Verona,Venice,109B,mythological,5458f2dc28c54b24b738327b313fe1e8,bf2a6ab106744f91ab09d701e6275ca2,POSITIVE,2018-06-12 15:17:30.886053+00:00,Original,787,train,787,train,787.0
5196,af568dd35bb645b7be718c544fdf920c,26332.0,e63316669d8d42f3a0bcb9e4e4c3f218,133,"YÁÑEZ DE LA ALMEDINA, Fernando",Rest during the Flight to Egypt,"YÁÑEZ DE LA ALMEDINA, Fernando",(active 1505-36),../data/WGA/images/y/yanez/d_virgin.jpg,1507.0,http://www.wga.hu/html/y/yanez/d_virgin.html,,Spanish,,,,religious,e63316669d8d42f3a0bcb9e4e4c3f218,87e0a8fb4d994516b9a3eb99f18339a9,POSITIVE,2016-05-30 13:17:33+00:00,Original,118,train,118,train,118.0
5197,af6e175adc4c4ba78a7e17c7a0a5c374,8179.0,557c4a74e40042afbde3bc2edadb0a8e,962,"CLEVE, Joos van",The Holy Family,"CLEVE, Joos van","(b. ca. 1485, Antwerpen, d. 1540, Antwerpen)",../data/WGA/images/c/cleve/joos/holyfami.jpg,1510.0,http://www.wga.hu/html/c/cleve/joos/holyfami.html,,Flemish,,,,religious,7e0e0967c33d42a685bc7f012c3e4318,557c4a74e40042afbde3bc2edadb0a8e,POSITIVE,2016-06-09 10:08:22+00:00,Original,149,train,149,train,149.0
5198,af74999c0e634cff85669bfdce7706b1,17507.0,90134a75b39b4e1d8ce4539e11620acc,645,PITTORE ROMAGNOLO SEC. XVI,"Sacra Conversazione Olio su tav., 64 x 51",PITTORE ROMAGNOLO SEC XVI,1485.0,../data/62C/62C_26.jpg,1503.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F62C%2F62C_26.jpg/full/full/0/default.jpg,PADOVA,,Imola,Bologna,62C,,90134a75b39b4e1d8ce4539e11620acc,28ca79a7a49849ff8eef01a43559bfbf,POSITIVE,2018-03-14 21:56:51.286012+00:00,Original,144,val,144,val,144.0
5199,af7ba192a2204928ba300ba6943f6533,7928.0,492401ac670b4c049e331c3756c089ec,1644,"BAROCCI, Federico.",Sacra Famiglia con S. Giovannino.,BAROCCI Federico,1528.0,../data/46C/46C_289.jpg,1546.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F46C%2F46C_289.jpg/full/full/0/default.jpg,A,Netherlandish,Urbino,Urbino,46C,religious,492401ac670b4c049e331c3756c089ec,b5d16742b0c04046a80b66e4ea98524a,POSITIVE,2018-03-02 10:20:07.854332+00:00,Original,574,train,574,train,574.0
5200,af7bee2dca7040d49e2c2ae644b0ea46,21140.0,b995193806a443f9a0066f966bc689ba,197,"BELLINI, Giovanni",Madonna with the Child,"BELLINI, Giovanni","(b. ca. 1426, Venezia, d. 1516, Venezia)",../data/WGA/images/b/bellini/giovanni/1480-89/108madon.jpg,1487.0,http://www.wga.hu/html/b/bellini/giovanni/1480-89/108madon.html,,Italian,,,,religious,b995193806a443f9a0066f966bc689ba,4c9b05decf674ed8b05765f20350f601,POSITIVE,2016-06-09 13:46:05+00:00,Original,153,test,153,test,153.0
5201,af7eb74e837743a0a2265983f4931174,8931.0,4fe2c0b01a454ad7a67af2ae27ad13b4,2412,"INDIA, Bernardino.","Madonna, Bambino, Angeli e uccelló crestato. cm. 27 x 27.",INDIA Bernardino,1528.0,../data/36C/36C_67.jpg,1546.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F36C%2F36C_67.jpg/full/full/0/default.jpg,VENEZIA,,Verona,Verona,36C,,4fe2c0b01a454ad7a67af2ae27ad13b4,96f2d75858a741e9bbfae3268035e9c0,POSITIVE,2018-03-13 15:30:02.076932+00:00,Original,643,train,643,train,643.0
5202,af8117186c894db4902fcdda8a6f35d9,11897.0,5dc50417f1084d3aa6bff5ceabdf635f,2853,SCUOLA VENETA SEC. XVII,Madonna con Bambino e S. Giovannino.,SCUOLA VENETA SEC XVII,1564.0,../data/85B/85B_468.jpg,1582.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F85B%2F85B_468.jpg/full/full/0/default.jpg,VENEZIA,,Provincia di Trento,Vienna,85B,,5dc50417f1084d3aa6bff5ceabdf635f,455d969055c34908b5dbb2394452e7f8,POSITIVE,2018-03-02 09:47:03.502165+00:00,Original,236,train,236,train,236.0
5203,af93832169ac425ca186e1719069c6ad,,af93832169ac425c81b1d3203eaf4c1a,81830,"CARLEVARJIS, Luca.",Piazza S. Marco.,CARLEVARIs Luca,1663.0,../data/177C/177C_106.jpg,1681.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F177C%2F177C_106.jpg/full/full/0/default.jpg,ROMA,,,,177C,,af93832169ac425c81b1d3203eaf4c1a,2544a7e37a444ea1a186e1719069c6ad,POSITIVE,10-06-2022_20:21:58,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,933,no set,933,train,
5204,af99b99138264aaa988c91722c2346c9,,af99b99138264aaaac311e6fa898b06a,482,"LUINI, Bernardino",Salome Receiving the Head of St John the Baptist,"LUINI, Bernardino","(b. 1480, Luino, d. 1532, Milano)",../data/WGA/images/l/luini/father/2/salome2.jpg,1501.0,http://www.wga.hu/html/l/luini/father/2/salome2.html,LONDRA Già TORINO,Italian,,,57A,religious,af99b99138264aaaac311e6fa898b06a,8e75362c2b8942a9988c91722c2346c9,POSITIVE,10-06-2022_14:52:40,morphograph,97,no set,97,train,
5205,af99b99138264aaa9eaca09c33c353c1,,af99b99138264aaaac311e6fa898b06a,482,"LUINI, Bernardino",Salome Receiving the Head of St John the Baptist,"LUINI, Bernardino","(b. 1480, Luino, d. 1532, Milano)",../data/WGA/images/l/luini/father/2/salome2.jpg,1501.0,http://www.wga.hu/html/l/luini/father/2/salome2.html,LONDRA Già TORINO,Italian,,,57A,religious,af99b99138264aaaac311e6fa898b06a,00d55aab334640cd9eaca09c33c353c1,POSITIVE,10-06-2022_14:52:40,morphograph,97,no set,97,train,
5206,af99b99138264aaa9ecaaddd0a8d5e0c,,af99b99138264aaaac311e6fa898b06a,482,"LUINI, Bernardino",Salome Receiving the Head of St John the Baptist,"LUINI, Bernardino","(b. 1480, Luino, d. 1532, Milano)",../data/WGA/images/l/luini/father/2/salome2.jpg,1501.0,http://www.wga.hu/html/l/luini/father/2/salome2.html,LONDRA Già TORINO,Italian,,,57A,religious,af99b99138264aaaac311e6fa898b06a,bccee23e3e1e4ab89ecaaddd0a8d5e0c,POSITIVE,10-06-2022_14:52:40,morphograph,97,no set,97,train,
